portal,id_aviso,url,fecha_scraping,operacion,tipo_propiedad,precio_valor,precio_moneda,precio_texto,expensas_valor,expensas_moneda,direccion,calle,altura,piso,barrio,barrio_raw,comuna,localidad,latitud,longitud,sup_total_m2,sup_cubierta_m2,ambientes,dormitorios,banos,cocheras,antiguedad_anios,es_a_estrenar,precio_m2,titulo,descripcion,detalles,amenities,pileta,parrilla,gimnasio,sum,losa_radiante,aire_acondicionado,apto_credito,apto_profesional,cochera_txt,baulera,seguridad,luminoso,balcon,a_reciclar,reciclado,credito_uva,frente,amoblado,patio_jardin,ascensor,profesional_renta
argenprop,9070214,https://www.argenprop.com/departamento-en-venta-en-palermo-viejo-4-ambientes--9070214,2026-08-13T15:44:44+00:00,venta,departamento,280000.0,USD,USD 280.000 + $300.000 expensas,300000.0,ARS,"Honduras 3900, Piso 2º",Honduras,3900,2,palermo,"Departamento en Venta en Palermo Viejo, Palermo",14,Capital Federal,,,87.0,87.0,4.0,2.0,,1.0,20.0,0.0,3218.39,"Semipiso 4 Ambientes, Cochera Fija, baulera, SUITE dos baños completos, balcón aterrazado",,87 m² cubie. 2 dorm. 20 años,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
argenprop,20184538,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--20184538,2026-08-13T15:44:44+00:00,venta,departamento,270000.0,USD,USD 270.000 + $597.000 expensas,597000.0,ARS,"Honduras 4600, Piso 6",Honduras,4600,6,palermo,"Departamento en Venta en Palermo, Capital Federal",14,Capital Federal,,,65.0,65.0,3.0,2.0,,,2.0,0.0,4153.85,DEPARTAMENTO 3 AMBIENTES PALERMO,,65 m² cubie. 2 dorm. 2 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,18784904,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--18784904,2026-08-13T15:44:44+00:00,venta,departamento,180000.0,USD,USD 180.000 + $180.000 expensas,180000.0,ARS,"Jerónimo Salguero 1900, Piso PB",Jerónimo Salguero,1900,0,palermo,"Departamento en Venta en Palermo, Capital Federal",14,Capital Federal,,,65.0,65.0,,2.0,1.0,,,,2769.23,Departamento en venta en Palermo,,65 m² cubie. 2 dorm. 1 baño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,20188194,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--20188194,2026-08-13T15:44:44+00:00,venta,departamento,545000.0,USD,USD 545.000 + $600.000 expensas,600000.0,ARS,Avenida Cabildo 100,Avenida Cabildo,100,,palermo,"Departamento en Venta en Palermo, Capital Federal",14,Capital Federal,,,109.0,109.0,,2.0,,1.0,3.0,0.0,5000.0,"128m2 Departamento full reciclado a nuevo en Palermo con gran balcon terraza, y cochera",,109 m² cubie. 2 dorm. 3 años,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
argenprop,20158554,https://www.argenprop.com/departamento-en-venta-en-palermo-soho-4-ambientes--20158554,2026-08-13T15:44:44+00:00,venta,departamento,259000.0,USD,USD 259.000 + $360.000 expensas,360000.0,ARS,"Avenida Santa Fe 4400, Piso 8",Avenida Santa Fe,4400,8,palermo,"Departamento en Venta en Palermo Soho, Palermo",14,Capital Federal,,,10.0,10.0,4.0,3.0,,,,,25900.0,4 Ambientes C/dep y Baulera Reciclado a Nuevo - ¡Dueño Directo!,,91 m² cubie. 10 m² Semicubierta 3 dorm.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
argenprop,12724220,https://www.argenprop.com/departamento-en-venta-en-caballito-2-ambientes--12724220,2026-08-13T15:44:44+00:00,venta,departamento,59000.0,USD,USD 59.000 + $140.000 expensas,140000.0,ARS,"Emilio Mitre 400, Piso 16°",Emilio Mitre,400,16,caballito,"Departamento en Venta en Caballito, Capital Federal",6,Capital Federal,,,28.0,28.0,2.0,1.0,1.0,,,,2107.14,DEPARTAMENTO 2 AMBIENTES,,28 m² cubie. 1 dorm. 1 baño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19731733,https://www.argenprop.com/departamento-en-venta-en-caballito-norte-3-ambientes--19731733,2026-08-13T15:44:44+00:00,venta,departamento,158000.0,USD,USD 158.000 + $200.000 expensas,200000.0,ARS,Avenida Acoyte 200,Avenida Acoyte,200,,caballito,"Departamento en Venta en Caballito Norte, Caballito",6,Capital Federal,,,78.0,78.0,3.0,2.0,1.0,,,,2025.64,"Amplio 3 amb c/balcon y lav, frente luminoso excel ubicación",,78 m² cubie. 2 dorm. 1 baño,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
argenprop,19620697,https://www.argenprop.com/departamento-en-venta-en-caballito-4-ambientes--19620697,2026-08-13T15:44:44+00:00,venta,departamento,240000.0,USD,USD 240.000 + $330.000 expensas,330000.0,ARS,"Avenida Directorio 600, Piso 9",Avenida Directorio,600,9,caballito,"Departamento en Venta en Caballito, Capital Federal",6,Capital Federal,,,,,4.0,3.0,2.0,1.0,,,,DEPARTAMENTO SEMIPISO 4 AMBIENTES- DOBLE CIRCULACIÓN- AL FRENTE CON BALCÓN- COCHERA Y BAULERA- EXCELENTE LISTO PARA ESCRITURAR,,3 dorm. 2 baños 4 ambientes,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
argenprop,16661693,https://www.argenprop.com/departamento-en-venta-en-palermo-1-ambiente--16661693,2026-08-13T15:44:44+00:00,venta,departamento,113076.0,USD,USD 113.076,,,"Francisco Acuña De Figueroa 1200, Piso 7",Francisco Acuña De Figueroa,1200,7,palermo,"Departamento en Venta en Palermo, Capital Federal",14,Capital Federal,,,30.0,30.0,,,1.0,,0.0,1.0,3769.2,V. PALERMO,,30 m² cubie. A estrenar 1 baño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,20163564,https://www.argenprop.com/departamento-en-venta-en-palermo-chico-1-ambiente--20163564,2026-08-13T15:44:44+00:00,venta,departamento,170000.0,USD,USD 170.000 + $126.992 expensas,126992.0,ARS,Avenida Cerviño 3200,Avenida Cerviño,3200,,palermo,"Departamento en Venta en Palermo Chico, Palermo",14,Capital Federal,,,38.0,38.0,,1.0,,,56.0,0.0,4473.68,Departamento en venta en Palermo Chico,,38 m² cubie. 1 dorm. 56 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19556675,https://www.argenprop.com/departamento-en-venta-en-caballito-1-ambiente--19556675,2026-08-13T15:44:46+00:00,venta,departamento,99000.0,USD,USD 99.000,,,"Jose Bonifacio 1600, Piso 5",Jose Bonifacio,1600,5,caballito,"Departamento en Venta en Caballito, Capital Federal",6,Capital Federal,,,31.0,31.0,1.0,,1.0,,0.0,1.0,3193.55,"DEPARTAMENTO 1 AMBIENTE A ESTRENAR, CABALLITO",,31 m² cubie. A Estrenar 1 baño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19442521,https://www.argenprop.com/departamento-en-venta-en-caballito-2-ambientes--19442521,2026-08-13T15:44:46+00:00,venta,departamento,180000.0,USD,USD 180.000 + $200.000 expensas,200000.0,ARS,Avenida Díaz Vélez 5000,Avenida Díaz Vélez,5000,,caballito,"Departamento en Venta en Caballito, Capital Federal",6,Capital Federal,,,52.0,52.0,2.0,1.0,,,10.0,0.0,3461.54,"Venta Departamento 2 ambientes en Caballito, Capital Federal .Piso entero en altura: privacidad real, luz natural y una forma distinta de vivir la ciudad",,52 m² cubie. 1 dorm. 10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19676321,https://www.argenprop.com/departamento-en-venta-en-las-canitas-3-ambientes--19676321,2026-08-13T15:44:46+00:00,venta,departamento,118000.0,USD,USD 118.000 + $180.000 expensas,180000.0,ARS,Migueletes 500,Migueletes,500,,palermo,"Departamento en Venta en Las Cañitas, Palermo",14,Capital Federal,,,61.0,61.0,3.0,2.0,,,65.0,0.0,1934.43,¡Oportunidad! Planta Baja De 3 Amb. En Las Cañitas - Inmejorable Ubicación,,61 m² cubie. 2 dorm. 65 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19578814,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--19578814,2026-08-13T15:44:46+00:00,venta,departamento,134800.0,USD,USD 134.800 + $230.000 expensas,230000.0,ARS,"Fray Justo Santa María de Oro 2300, Piso 2",Fray Justo Santa María de Oro,2300,2,palermo,"Departamento en Venta en Palermo, Capital Federal",14,Capital Federal,,,66.0,66.0,3.0,2.0,,,50.0,0.0,2042.42,¡3 ambientes luminosos en Palermo!,,66 m² cubie. 2 dorm. 50 años,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
argenprop,17475032,https://www.argenprop.com/departamento-en-venta-en-almagro-3-ambientes--17475032,2026-08-13T15:44:46+00:00,venta,departamento,114800.0,USD,USD 114.800 + $158.000 expensas,158000.0,ARS,Colombres 100,Colombres,100,,almagro,"Departamento en Venta en Almagro, Capital Federal",5,Capital Federal,,,52.0,52.0,3.0,2.0,1.0,,,,2207.69,Viví Almagro | 3 Ambientes Reciclado a Nuevo a Mts del Subte,,52 m² cubie. 2 dorm. 1 baño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
argenprop,19921999,https://www.argenprop.com/departamento-en-venta-en-almagro-1-ambiente--19921999,2026-08-13T15:44:46+00:00,venta,departamento,59900.0,USD,USD 59.900 + $72.000 expensas,72000.0,ARS,"Avenida Corrientes 4100, Piso 3",Avenida Corrientes,4100,3,almagro,"Departamento en Venta en Almagro, Capital Federal",5,Capital Federal,,,,,1.0,,1.0,,,,,EXCELENTE MONOAMBIENTE- APTO PROFESIONAL- AL FRENTE CON BALCÓN- TODO A NUEVO,,1 baño Monoam. Excelente,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
argenprop,18449988,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--18449988,2026-08-13T15:44:46+00:00,venta,departamento,115000.0,USD,USD 115.000,,,Avenida Pedro Goyena 100,Avenida Pedro Goyena,100,,caballito,"Departamento en Venta en Caballito, Capital Federal",6,Capital Federal,,,,,3.0,2.0,1.0,,,,,VENTA 3 AMB CABALLITO MUY BUEN ESTADO CON PATIO,,2 dorm. 1 baño 3 ambientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
argenprop,19559933,https://www.argenprop.com/departamento-en-venta-en-recoleta-4-ambientes--19559933,2026-08-13T15:44:46+00:00,venta,departamento,225000.0,USD,USD 225.000 + $550.000 expensas,550000.0,ARS,Sánchez De Bustamante 2600,Sánchez De Bustamante,2600,,recoleta,"Departamento en Venta en Recoleta, Capital Federal",2,Capital Federal,,,90.0,90.0,,3.0,,,40.0,0.0,2500.0,IMPECABLE SEMIPISO! BALCÓN AL PULMÓN C/VISTA ABIERTA! Todo luz y sol! Doble circulación! Baulera! ÚNICO! OPORT!,,90 m² cubie. 3 dorm. 40 años,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
argenprop,19099271,https://www.argenprop.com/departamento-en-venta-en-recoleta-4-ambientes--19099271,2026-08-13T15:44:46+00:00,venta,departamento,247000.0,USD,USD 247.000 + $205.000 expensas,205000.0,ARS,José Andrés Pacheco De Melo 2600,José Andrés Pacheco De Melo,2600,,recoleta,"Departamento en Venta en Recoleta, Capital Federal",2,Capital Federal,,,100.0,100.0,,3.0,,,40.0,0.0,2470.0,IMPECABLE PISO! BALCÓN CON VISTA A LA COPA DE LOS ÁRBOLES! Todo luz y sol! Baulera! BAJAS EXPENSAS! ÚNICO! OPORT,,100 m² cubie. 3 dorm. 40 años,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
argenprop,19452180,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--19452180,2026-08-13T15:44:46+00:00,venta,departamento,256000.0,USD,USD 256.000 + $200.000 expensas,200000.0,ARS,Pena 2200,Pena,2200,,recoleta,"Departamento en Venta en Recoleta, Capital Federal",2,Capital Federal,,,100.0,100.0,3.0,2.0,3.0,,,,2560.0,Venta Departamento 3 Ambientes Patio Interno,,100 m² cubie. 2 dorm. 3 baños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
argenprop,20140104,https://www.argenprop.com/departamento-en-venta-en-recoleta-4-ambientes--20140104,2026-08-13T15:44:46+00:00,venta,departamento,310000.0,USD,USD 310.000 + $477.669 expensas,477669.0,ARS,Avenida Pueyrredón 1200,Avenida Pueyrredón,1200,,recoleta,"Departamento en Venta en Recoleta, Capital Federal",2,Capital Federal,,,169.0,169.0,4.0,3.0,,,80.0,0.0,1834.32,"179,98 m2 venta depto 4 amb con dependencia estilo frances categoría Recoleta",,169 m² cubie. 3 dorm. 80 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19967687,https://www.argenprop.com/departamento-en-venta-en-recoleta-2-ambientes--19967687,2026-08-13T15:44:46+00:00,venta,departamento,87000.0,USD,USD 87.000 + $162.600 expensas,162600.0,ARS,"Viamonte 1800, Piso 3",Viamonte,1800,3,recoleta,"Departamento en Venta en Recoleta, Capital Federal",2,Capital Federal,,,47.0,47.0,2.0,1.0,,,47.0,0.0,1851.06,2 Ambientes 47m2 Facultad de Medicina,,47 m² cubie. 1 dorm. 47 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19324679,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--19324679,2026-08-13T15:44:46+00:00,venta,departamento,195000.0,USD,USD 195.000 + $364.000 expensas,364000.0,ARS,José E. Carballido 1300,José E. Carballido,1300,,recoleta,"Departamento en Venta en Recoleta, Capital Federal",2,Capital Federal,,,90.0,90.0,3.0,2.0,,,60.0,0.0,2166.67,Recoleta Piso 3 ambientes toilletes dependencia cocina indep. de epoca bien cuidado 2 balcones,,90 m² cubie. 2 dorm. 60 años,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
argenprop,18380345,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--18380345,2026-08-13T15:44:46+00:00,venta,departamento,198000.0,USD,USD 198.000 + $400.000 expensas,400000.0,ARS,Laprida 1700,Laprida,1700,,recoleta,"Departamento en Venta en Recoleta, Capital Federal",2,Capital Federal,,,58.0,58.0,3.0,2.0,,,55.0,0.0,3413.79,Departamento de 3 ambientes con balcón terraza.,,58 m² cubie. 2 dorm. 55 años,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
argenprop,19871692,https://www.argenprop.com/departamento-en-venta-en-caballito-norte-3-ambientes--19871692,2026-08-13T15:44:46+00:00,venta,departamento,120000.0,USD,USD 120.000 + $300.000 expensas,300000.0,ARS,Avenida Avellaneda 100,Avenida Avellaneda,100,,caballito,"Departamento en Venta en Caballito Norte, Caballito",6,Capital Federal,,,58.0,58.0,3.0,2.0,,,50.0,0.0,2068.97,Departamento 3 ambientes Caballito,,58 m² cubie. 2 dorm. 50 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19854185,https://www.argenprop.com/departamento-en-venta-en-belgrano-r-3-ambientes--19854185,2026-08-13T15:44:46+00:00,venta,departamento,250000.0,USD,USD 250.000,,,Blanco Encalada 3900,Blanco Encalada,3900,,belgrano,"Departamento en Venta en Belgrano R, Belgrano",13,Capital Federal,,,78.0,78.0,3.0,2.0,3.0,,,,3205.13,"90m2 Semipisos de 3 Ambientes con balcon terraza, Blanco encalada y Tronador.",,78 m² cubie. 2 dorm. 3 baños,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
argenprop,4755684,https://www.argenprop.com/departamento-en-venta-en-belgrano--4755684,2026-08-13T15:44:46+00:00,venta,departamento,230000.0,USD,USD 230.000 + $450.000 expensas,450000.0,ARS,"Arcos 2700, Piso 4",Arcos,2700,4,belgrano,"Departamento en Venta en Belgrano, Capital Federal",13,Capital Federal,,,96.0,96.0,,4.0,,,45.0,0.0,2395.83,"DUEÑO VENDE SEMIPISO 100 M2, MUY LUMINOSO",,96 m² cubie. 4 dorm. 45 años,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
argenprop,20071077,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--20071077,2026-08-13T15:44:46+00:00,venta,departamento,210000.0,USD,USD 210.000 + $150.000 expensas,150000.0,ARS,General Martín De Gainza 400,General Martín De Gainza,400,,caballito,"Departamento en Venta en Caballito, Capital Federal",6,Capital Federal,,,,,,2.0,1.0,,0.0,1.0,,Martín de Gainza 445,,2 dorm. A Estrenar 1 baño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,18216571,https://www.argenprop.com/departamento-en-venta-en-parque-rivadavia-3-ambientes--18216571,2026-08-13T15:44:46+00:00,venta,departamento,129000.0,USD,USD 129.000 + $240.000 expensas,240000.0,ARS,"Rio De Janeiro 200, Piso 1",Rio De Janeiro,200,1,caballito,"Departamento en Venta en Parque Rivadavia, Caballito",6,Capital Federal,,,57.0,57.0,3.0,2.0,,1.0,20.0,0.0,2263.16,Dueño Directo: 3 Ambientes con Cochera en Caballito,,57 m² cubie. 2 dorm. 20 años,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19233237,https://www.argenprop.com/departamento-en-venta-en-caballito-5-ambientes--19233237,2026-08-13T15:44:46+00:00,venta,departamento,300000.0,USD,USD 300.000,,,Avenida Pedro Goyena 1600,Avenida Pedro Goyena,1600,,caballito,"Departamento en Venta en Caballito, Capital Federal",6,Capital Federal,,,105.0,105.0,4.0,3.0,,1.0,30.0,0.0,2857.14,"Semi piso 4 amb al frente, con dep. balcón y cochera s/P.Goyena",,105 m² cubie. 3 dorm. 30 años,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
argenprop,19674088,https://www.argenprop.com/departamento-en-venta-en-caballito-norte-2-ambientes--19674088,2026-08-13T15:44:49+00:00,venta,departamento,124000.0,USD,USD 124.000 + $210.000 expensas,210000.0,ARS,Arengreen 600,Arengreen,600,,caballito,"Departamento en Venta en Caballito Norte, Caballito",6,Capital Federal,,,44.0,44.0,2.0,1.0,,,7.0,0.0,2818.18,2 Amb en suite - Caballito - Arengreen y Av. Honorio Pueyrredon,,44 m² cubie. 1 dorm. 7 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19340086,https://www.argenprop.com/departamento-en-venta-en-caballito-2-ambientes--19340086,2026-08-13T15:44:49+00:00,venta,departamento,118000.0,USD,USD 118.000 + $126.000 expensas,126000.0,ARS,"Avenida Rivadavia 3900, Piso 1",Avenida Rivadavia,3900,1,caballito,"Departamento en Venta en Caballito, Capital Federal",6,Capital Federal,,,67.0,67.0,,1.0,,,51.0,0.0,1761.19,"Departamento - Venta - Argentina, Capital Federal - Av. rivadavia 3984",,67 m² cubie. 1 dorm. 51 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argenprop,19596287,https://www.argenprop.com/departamento-en-venta-en-botanico-3-ambientes--19596287,2026-08-13T15:44:49+00:00,venta,departamento,108000.0,USD,USD 108.000 + $300.000 expensas,300000.0,ARS,"Avenida Santa Fe 2800, Piso 8",Avenida Santa Fe,2800,8,palermo,"Departamento en Venta en Botanico, Palermo",14,Capital Federal,,,45.0,45.0,,2.0,,,40.0,0.0,2400.0,Inversión Inteligente en una Ubicación Inmejorable,,45 m² cubie. 2 dorm. 40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
argenprop,16661507,https://www.argenprop.com/departamento-en-venta-en-almagro-1-ambiente--16661507,2026-08-13T15:44:49+00:00,venta,departamento,73750.0,USD,USD 73.750,,,"Lavalle 4000, Piso 3",Lavalle,4000,3,almagro,"Departamento en Venta en Almagro, Capital Federal",5,Capital Federal,,,29.0,29.0,,,1.0,,0.0,1.0,2543.1,Lavalle Plaza,,29 m² cubie. En pozo 1 baño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
