portal,id_aviso,url,fecha_scraping,operacion,tipo_propiedad,precio_valor,precio_moneda,precio_texto,expensas_valor,expensas_moneda,direccion,calle,altura,piso,barrio,barrio_raw,comuna,localidad,latitud,longitud,sup_total_m2,sup_cubierta_m2,ambientes,dormitorios,banos,cocheras,antiguedad_anios,es_a_estrenar,precio_m2,titulo,descripcion,detalles,amenities,pileta,parrilla,gimnasio,sum,losa_radiante,aire_acondicionado,apto_credito,apto_profesional,cochera_txt,baulera,seguridad,luminoso,balcon,a_reciclar,reciclado,credito_uva,frente,amoblado,patio_jardin,ascensor,profesional_renta
mercadolibre,MLA1866507533,https://departamento.mercadolibre.com.ar/MLA-1866507533-venta-desarrollo-boutique-saavedra-_JM,2026-08-13T15:44:19+00:00,venta,departamento,96329.0,ARS,US$ 96.329,,,Departamento en venta,Departamento en venta,,,saavedra,"Paroissien 4646, Saavedra, Capital Federal",12,Capital Federal,,,63.0,,3.0,,1,,,,1529.03,Venta Desarrollo Boutique Saavedra,,1 a 3 ambs. | 1 baño | 34 - 63 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1863949403,https://departamento.mercadolibre.com.ar/MLA-1863949403-libertador-6514-edificio-en-belgrano-_JM,2026-08-13T15:44:19+00:00,venta,departamento,130500.0,ARS,US$ 130.500,,,Departamento en venta,Departamento en venta,,,belgrano,"Libertador 6514, Belgrano, Capital Federal",13,Capital Federal,,,192.0,,1.0,1.0,2,,,,679.69,Libertador 6514-edificio En Belgrano,,Monoambiente a 1 dormitorios | 1 a 2 baños | 29 - 192 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1854101925,https://departamento.mercadolibre.com.ar/MLA-1854101925-espai-centenario-edificio-en-almagro-_JM,2026-08-13T15:44:19+00:00,venta,departamento,93997.0,ARS,US$ 93.997,,,Departamento en venta,Departamento en venta,,,almagro,"Potosi 4329, Almagro, Capital Federal",5,Capital Federal,,,45.0,,2.0,,1,,,,2088.82,Espai Centenario- Edificio En Almagro,,1 a 2 ambs. | 1 baño | 29 - 45 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3509663176,https://departamento.mercadolibre.com.ar/MLA-3509663176-sync-urquiza-edificio-en-villa-urquiza-_JM,2026-08-13T15:44:19+00:00,venta,departamento,132905.0,ARS,US$ 132.905,,,Departamento en venta,Departamento en venta,,,villa urquiza,"Blanco Encalada 4610, Villa Urquiza, Capital Federal",12,Capital Federal,,,66.0,,3.0,,2,,,,2013.71,Sync Urquiza- Edificio En Villa Urquiza,,2 a 3 ambs. | 1 a 2 baños | 36 - 66 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3457915616,https://departamento.mercadolibre.com.ar/MLA-3457915616-edificio-en-venta-en-colegiales-cuenta-con-unidades-de-1-2-y-3-ambientes-con-amenities-_JM,2026-08-13T15:44:19+00:00,venta,departamento,118931.0,ARS,US$ 118.931,,,Departamento en venta,Departamento en venta,,,colegiales,"Av. Alvarez Thomas 365, Colegiales, Capital Federal",13,Capital Federal,,,60.0,,1.0,2.0,2,,,,1982.18,"Edificio En Venta En Colegiales, Cuenta Con Unidades De 1, 2 Y 3 Ambientes Con Amenities.",,Monoambiente a 2 dormitorios | 1 a 2 baños | 26 - 60 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3457941060,https://departamento.mercadolibre.com.ar/MLA-3457941060-edificio-en-palermo-hollywood-triple-frente-con-unidades-de-1-2-y-3-ambientes-_JM,2026-08-13T15:44:19+00:00,venta,departamento,109703.0,ARS,US$ 109.703,,,Departamento en venta,Departamento en venta,,,palermo,"Humboldt 1458, Palermo Hollywood, Capital Federal",14,Capital Federal,,,146.0,,4.0,,4,,,,751.39,"Edificio En Palermo Hollywood, Triple Frente Con Unidades De 1, 2 Y 3 Ambientes.",,1 a 4 ambs. | 1 a 4 baños | 30 - 146 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3454373132,https://departamento.mercadolibre.com.ar/MLA-3454373132-edificio-1-a-4-ambientes-en-venta-recoleta-_JM,2026-08-13T15:44:19+00:00,venta,departamento,145000.0,ARS,US$ 145.000,,,Departamento en venta,Departamento en venta,,,recoleta,"Juncal 2598, Recoleta, Capital Federal",2,Capital Federal,,,68.0,,3.0,,1,,,,2132.35,Edificio 1 A 4 Ambientes En Venta -recoleta,,1 a 3 ambs. | 1 baño | 31 - 68 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1833089167,https://departamento.mercadolibre.com.ar/MLA-1833089167-colegiales-emprendimiento-premium-de-2-ambientes-con-amenities-de-categoria-_JM,2026-08-13T15:44:19+00:00,venta,departamento,118931.0,ARS,US$ 118.931,,,Departamento en venta,Departamento en venta,,,colegiales,"Alvarez Thomas 365, Colegiales, Capital Federal",13,Capital Federal,,,60.0,,3.0,,2,,,,1982.18,Colegiales | Emprendimiento Premium De 2 Ambientes Con Amenities De Categoría,,2 a 3 ambs. | 1 a 2 baños | 39 - 60 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3434144478,https://departamento.mercadolibre.com.ar/MLA-3434144478-guau-edificio-en-nunez-_JM,2026-08-13T15:44:19+00:00,venta,departamento,153515.0,ARS,US$ 153.515,,,Departamento en venta,Departamento en venta,,,nunez,"Vuelta De Obligado 2948, Núñez, Capital Federal",13,Capital Federal,,,44.0,,2.0,,1,,,,3488.98,Guau- Edificio En Nuñez,,2 ambs. | 1 baño | 34 - 44 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1818397805,https://departamento.mercadolibre.com.ar/MLA-1818397805-bacacay-edificio-en-caballito-_JM,2026-08-13T15:44:19+00:00,venta,departamento,146650.0,ARS,US$ 146.650,,,Departamento en venta,Departamento en venta,,,caballito,"Bacacay 877, Caballito, Capital Federal",6,Capital Federal,,,98.0,,4.0,,2,,,,1496.43,Bacacay- Edificio En Caballito,,1 a 4 ambs. | 1 a 2 baños | 39 - 98 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3420284732,https://departamento.mercadolibre.com.ar/MLA-3420284732-conde-edificio-en-saavedra-_JM,2026-08-13T15:44:19+00:00,venta,departamento,167400.0,ARS,US$ 167.400,,,Departamento en venta,Departamento en venta,,,saavedra,"Conde 4615, Saavedra, Capital Federal",12,Capital Federal,,,50.0,,2.0,,1,,,,3348.0,Conde- Edificio En Saavedra,,2 ambs. | 1 baño | 50 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1809182757,https://departamento.mercadolibre.com.ar/MLA-1809182757-edificio-en-venta-en-belgrano-2-3-y-4-ambientes-con-amenities-_JM,2026-08-13T15:44:19+00:00,venta,departamento,119894.0,ARS,US$ 119.894,,,Departamento en venta,Departamento en venta,,,belgrano,"Virrey Loreto 2345, Belgrano, Capital Federal",13,Capital Federal,,,110.0,,1.0,3.0,2,,,,1089.95,"Edificio En Venta En Belgrano 2, 3 Y 4 Ambientes, Con Amenities.",,Monoambiente a 3 dormitorios | 2 baños | 33 - 110 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1809182751,https://departamento.mercadolibre.com.ar/MLA-1809182751-edificio-en-colegiales-full-amenities-con-unidades-de-1-2-y-3-ambientes-_JM,2026-08-13T15:44:19+00:00,venta,departamento,115926.0,ARS,US$ 115.926,,,Departamento en venta,Departamento en venta,,,colegiales,"Amenábar 892, Colegiales, Capital Federal",13,Capital Federal,,,73.0,,3.0,,2,,,,1588.03,"Edificio En Colegiales Full Amenities, Con Unidades De 1, 2 Y 3 Ambientes.",,1 a 3 ambs. | 1 a 2 baños | 28 - 73 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1809195249,https://departamento.mercadolibre.com.ar/MLA-1809195249-edificio-en-venta-en-recoleta-cuenta-con-unidades-de-1-2-y-3-ambientes-con-amenities-_JM,2026-08-13T15:44:19+00:00,venta,departamento,88692.0,ARS,US$ 88.692,,,Departamento en venta,Departamento en venta,,,recoleta,"French 2979, Recoleta, Capital Federal",2,Capital Federal,,,113.0,,4.0,,2,,,,784.88,"Edificio En Venta En Recoleta, Cuenta Con Unidades De 1, 2 Y 3 Ambientes Con Amenities.",,1 a 4 ambs. | 1 a 2 baños | 23 - 113 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1809208357,https://departamento.mercadolibre.com.ar/MLA-1809208357-edificio-en-belgrano-con-unidades-de-1-a-3-ambientes-full-amenities-en-el-piso-10-_JM,2026-08-13T15:44:19+00:00,venta,departamento,132761.0,ARS,US$ 132.761,,,Departamento en venta,Departamento en venta,,,belgrano,"Céspedes 2518, Belgrano, Capital Federal",13,Capital Federal,,,64.0,,3.0,,1,,,,2074.39,"Edificio En Belgrano Con Unidades De 1 A 3 Ambientes, Full Amenities En El Piso 10",,2 a 3 ambs. | 1 baño | 33 - 64 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1806513443,https://departamento.mercadolibre.com.ar/MLA-1806513443-juanbhumboldt-edificio-en-palermo-hollywood-_JM,2026-08-13T15:44:19+00:00,venta,departamento,148440.0,ARS,US$ 148.440,,,Departamento en venta,Departamento en venta,,,palermo,"Humboldt 1545, Palermo Hollywood, Capital Federal",14,Capital Federal,,,76.0,,1.0,1.0,1,,,,1953.16,Juanbhumboldt- Edificio En Palermo Hollywood,,Monoambiente a 1 dormitorios | 1 baño | 28 - 76 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1807538723,https://departamento.mercadolibre.com.ar/MLA-1807538723-edificio-en-saavedra-_JM,2026-08-13T15:44:19+00:00,venta,departamento,98000.0,ARS,US$ 98.000,,,Departamento en venta,Departamento en venta,,,saavedra,"Pinto 4267, Saavedra, Capital Federal",12,Capital Federal,,,97.0,,3.0,,2,,,,1010.31,Edificio En Saavedra,,1 a 3 ambs. | 1 a 2 baños | 32 - 97 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1807527429,https://departamento.mercadolibre.com.ar/MLA-1807527429-edificio-en-balvanera-_JM,2026-08-13T15:44:19+00:00,venta,departamento,140691.0,ARS,US$ 140.691,,,Departamento en venta,Departamento en venta,,,balvanera,"Sarmiento 1820, Balvanera, Capital Federal",3,Capital Federal,,,98.0,,1.0,1.0,1,,,,1435.62,Edificio En Balvanera,,Monoambiente a 1 dormitorios | 1 baño | 55 - 98 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3384472826,https://departamento.mercadolibre.com.ar/MLA-3384472826-edificio-en-recoleta-_JM,2026-08-13T15:44:19+00:00,venta,departamento,182972.0,ARS,US$ 182.972,,,Departamento en venta,Departamento en venta,,,recoleta,"Las Heras 2088, Recoleta, Capital Federal",2,Capital Federal,,,47.0,,1.0,,1,,,,3893.02,Edificio En Recoleta,,1 amb. | 1 baño | 34 - 47 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1803694011,https://departamento.mercadolibre.com.ar/MLA-1803694011-suka-edificio-en-caballito-_JM,2026-08-13T15:44:19+00:00,venta,departamento,85636.0,ARS,US$ 85.636,,,Departamento en venta,Departamento en venta,,,caballito,"Av Avellaneda 960, Caballito, Capital Federal",6,Capital Federal,,,73.0,,3.0,,2,,,,1173.1,Suka- Edificio En Caballito,,1 a 3 ambs. | 1 a 2 baños | 31 - 73 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1799144915,https://departamento.mercadolibre.com.ar/MLA-1799144915-mood-amenabar-edificio-en-colegiales-_JM,2026-08-13T15:44:19+00:00,venta,departamento,101760.0,ARS,US$ 101.760,,,Departamento en venta,Departamento en venta,,,palermo,"Amenabar 257, Palermo, Capital Federal",14,Capital Federal,,,41.0,,1.0,,1,,,,2481.95,Mood Amenabar- Edificio En Colegiales,,1 amb. | 1 baño | 30 - 41 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3359606702,https://departamento.mercadolibre.com.ar/MLA-3359606702-edificio-en-venta-en-palermo-hollywood-con-unidades-de-2-y-3-ambientes-con-amenities-_JM,2026-08-13T15:44:19+00:00,venta,departamento,174892.0,ARS,US$ 174.892,,,Departamento en venta,Departamento en venta,,,palermo,"Honduras 6049, Palermo, Capital Federal",14,Capital Federal,,,99.0,,3.0,,2,,,,1766.59,"Edificio En Venta En Palermo Hollywood, Con Unidades De 2 Y 3 Ambientes Con Amenities.",,2 a 3 ambs. | 1 a 2 baños | 43 - 99 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3347199138,https://departamento.mercadolibre.com.ar/MLA-3347199138-edificio-en-palermo-chico-_JM,2026-08-13T15:44:19+00:00,venta,departamento,826800.0,ARS,US$ 826.800,,,Departamento en venta,Departamento en venta,,,palermo,"Cabello Y Siria, Palermo Chico, Capital Federal",14,Capital Federal,,,210.0,,4.0,,3,,,,3937.14,Edificio En Palermo Chico,,4 ambs. | 3 baños | 129 - 210 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3337965798,https://departamento.mercadolibre.com.ar/MLA-3337965798-edificio-en-venta-en-villa-crespo-con-unidades-de-1-y-2-ambientes-con-amenities-_JM,2026-08-13T15:44:19+00:00,venta,departamento,81000.0,ARS,US$ 81.000,,,Departamento en venta,Departamento en venta,,,villa crespo,"Malabia 1137, Villa Crespo, Capital Federal",15,Capital Federal,,,39.0,,2.0,,1,,,,2076.92,"Edificio En Venta En Villa Crespo, Con Unidades De 1 Y 2 Ambientes Con Amenities.",,1 a 2 ambs. | 1 baño | 24 - 39 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3326610118,https://departamento.mercadolibre.com.ar/MLA-3326610118-edificio-en-villa-urquiza-con-unidades-de-1-2-y-3-ambientes-amenities-premium-unidades-con-terrazas-y-parrillas-_JM,2026-08-13T15:44:19+00:00,venta,departamento,214413.0,ARS,US$ 214.413,,,Departamento en venta,Departamento en venta,,,villa urquiza,"Av. Olazábal 5451, Villa Urquiza, Capital Federal",12,Capital Federal,,,76.0,,3.0,,2,,,,2821.22,"Edificio En Villa Urquiza Con Unidades De 1, 2 Y 3 Ambientes. Amenities Premium, Unidades Con Terrazas Y Parrillas.",,3 ambs. | 1 a 2 baños | 54 - 76 m² cubiertos,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mercadolibre,MLA3278269424,https://departamento.mercadolibre.com.ar/MLA-3278269424-edificio-en-venta-en-belgrano-con-unidades-de-1-2-3-y-4-ambientes-con-amenities-_JM,2026-08-13T15:44:19+00:00,venta,departamento,128000.0,ARS,US$ 128.000,,,Departamento en venta,Departamento en venta,,,belgrano,"Montañeses 2014, Belgrano, Capital Federal",13,Capital Federal,,,195.0,,1.0,3.0,2,,,,656.41,"Edificio En Venta En Belgrano Con Unidades De 1, 2, 3 Y 4 Ambientes Con Amenities",,Monoambiente a 3 dormitorios | 2 baños | 28 - 195 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA3274725404,https://departamento.mercadolibre.com.ar/MLA-3274725404-edificio-en-belgrano-_JM,2026-08-13T15:44:19+00:00,venta,departamento,192600.0,ARS,US$ 192.600,,,Departamento en venta,Departamento en venta,,,belgrano,"Ciudad De La Paz 2476, Belgrano, Capital Federal",13,Capital Federal,,,73.0,,3.0,,2,,,,2638.36,Edificio En Belgrano,,2 a 3 ambs. | 1 a 2 baños | 52 - 73 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1775561007,https://departamento.mercadolibre.com.ar/MLA-1775561007-arce-edificio-en-las-canitas-_JM,2026-08-13T15:44:19+00:00,venta,departamento,98566.0,ARS,US$ 98.566,,,Departamento en venta,Departamento en venta,,,palermo,"Arce 523, Las Cañitas, Capital Federal",14,Capital Federal,,,94.0,,3.0,,2,,,,1048.57,Arce- Edificio En Las Cañitas,,1 a 3 ambs. | 1 a 2 baños | 24 - 94 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1767409247,https://departamento.mercadolibre.com.ar/MLA-1767409247-edificio-en-caballito-norte-_JM,2026-08-13T15:44:19+00:00,venta,departamento,160000.0,ARS,US$ 160.000,,,Departamento en venta,Departamento en venta,,,caballito,"Hidalgo 205, Caballito, Capital Federal",6,Capital Federal,,,117.0,,4.0,,3,,,,1367.52,Edificio En Caballito Norte,,2 a 4 ambs. | 1 a 3 baños | 49 - 117 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1767409245,https://departamento.mercadolibre.com.ar/MLA-1767409245-espectacular-edificio-full-amenities-en-la-mejor-ubicacion-de-caballito-_JM,2026-08-13T15:44:19+00:00,venta,departamento,89336.0,ARS,US$ 89.336,,,Departamento en venta,Departamento en venta,,,caballito,"Av La Plata 659, Caballito, Capital Federal",6,Capital Federal,,,47.0,,3.0,,1,,,,1900.77,Espectacular Edificio Full Amenities En La Mejor Ubicación De Caballito,,1 a 3 ambs. | 1 baño | 30 - 47 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1767448173,https://departamento.mercadolibre.com.ar/MLA-1767448173-doble-frente-full-amenities-en-caballito-_JM,2026-08-13T15:44:19+00:00,venta,departamento,139000.0,ARS,US$ 139.000,,,Departamento en venta,Departamento en venta,,,caballito,"Nicasio Oroño 78, Caballito, Capital Federal",6,Capital Federal,,,95.0,,4.0,,2,,,,1463.16,Doble Frente Full Amenities En Caballito,,2 a 4 ambs. | 1 a 2 baños | 39 - 95 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1767448171,https://departamento.mercadolibre.com.ar/MLA-1767448171-edificio-de-primera-linea-con-amenities-en-monte-castro-_JM,2026-08-13T15:44:19+00:00,venta,departamento,119000.0,ARS,US$ 119.000,,,Departamento en venta,Departamento en venta,,,monte castro,"Sanabria 1956, Monte Castro, Capital Federal",10,Capital Federal,,,72.0,,3.0,,2,,,,1652.78,Edificio De Primera Linea Con Amenities En Monte Castro,,2 a 3 ambs. | 1 a 2 baños | 43 - 72 m² cubiertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1767461083,https://departamento.mercadolibre.com.ar/MLA-1767461083-moderno-emprendimiento-de-doble-frente-en-nunez-_JM,2026-08-13T15:44:19+00:00,venta,departamento,410000.0,ARS,US$ 410.000,,,Departamento en venta,Departamento en venta,,,nunez,"Arcos 2957, Núñez, Capital Federal",13,Capital Federal,,,125.0,,4.0,,2,,,,3280.0,Moderno Emprendimiento De Doble Frente En Nuñez,,2 a 4 ambs. | 1 a 2 baños | 48 - 125 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercadolibre,MLA1767448099,https://departamento.mercadolibre.com.ar/MLA-1767448099-edificio-en-palermo-soho-_JM,2026-08-13T15:44:19+00:00,venta,departamento,108329.0,ARS,US$ 108.329,,,Departamento en venta,Departamento en venta,,,palermo,"Avenida Cordoba 5277, Palermo Soho, Capital Federal",14,Capital Federal,,,45.0,,2.0,,1,,,,2407.31,Edificio En Palermo Soho,,1 a 2 ambs. | 1 baño | 27 - 45 m² cubiertos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
